Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Inbound/Outbound,Mode of Transportation,Seizure Type,Category,Event ID,Quantity Seized
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,7937769237.0,10.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,1498727985.0,12.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2470479084.0,4.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,8819303868.0,12.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4893390782.0,4.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,1211939822.0,1.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2335928939.0,60.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4465696078.0,15.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,6416596328.0,15.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,4138856865.0,15.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,9470760815.0,2.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,New York Field Office,INBOUND,Air,Ammunition & Gun Parts,Other Ammunition & Gun Parts,2360340161.0,1.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,San Francisco Field Office,INBOUND,Air,Ammunition & Gun Parts,Ammunition,3109536509.0,10.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,San Francisco Field Office,INBOUND,Air,Weapons,Handgun,3109536509.0,1.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,San Francisco Field Office,INBOUND,Air,Weapons,Long Arm,3109536509.0,1.0
2024,JUN,Office of Field Operations,Central/Coastal/Other,San Francisco Field Office,INBOUND,Air,Ammunition & Gun Parts,Magazine,3109536509.0,4.0
